timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,serials,hour
1642257257,39a413,43.72512041512182,1.635066441127232,104.0,20.87901688055742,-64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257256.652,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257258,39a413,43.72567904197563,1.6353280203683036,105.0,21.194056481542283,-192.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257257.848,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257259,39a413,43.72614456435381,1.635589599609375,105.0,21.194056481542283,-256.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257258.829,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257260,39a413,43.72654724121094,1.6358131586119187,106.0,20.998719034387015,-320.0,FHJAT,False,False,False,7030,2600.0,3125.0,1642257259.755,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257261,39a413,43.726935952396715,1.63604736328125,106.0,21.501434324047903,-320.0,FHJAT,False,False,False,7030,2600.0,3125.0,1642257260.702,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257262,39a413,43.727401474774894,1.6363089425223214,107.0,21.305783617828773,-320.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257261.781,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257263,39a413,43.72786699715307,1.636505126953125,108.0,21.80140948635181,-320.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257262.639,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257264,39a413,43.72837829589844,1.6368351426235466,108.0,21.80140948635181,-192.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257263.683,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257265,39a413,43.72879804190943,1.6370282854352678,108.0,22.293629159694078,-128.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257264.733,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257266,39a413,43.729339599609375,1.6373461346293605,108.0,22.293629159694078,-128.0,FHJAT,False,False,False,7030,2500.0,3100.0,1642257265.768,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257267,39a413,43.72979736328125,1.6376016306322676,108.0,22.78240573048169,0.0,FHJAT,False,False,False,7030,2500.0,3100.0,1642257266.777,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257268,39a413,43.73019460904396,1.637813023158482,108.0,22.78240573048169,128.0,FHJAT,False,False,False,7030,2500.0,3100.0,1642257267.701,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257269,39a413,43.73084634037341,1.6382053920200892,108.0,22.98871680208064,256.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257268.989,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257270,39a413,43.73131186275159,1.6384669712611606,108.0,22.98871680208064,320.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257269.984,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257271,39a413,43.731719970703125,1.638751362645349,108.0,22.98871680208064,320.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257270.91,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257272,39a413,43.73214980303231,1.6389901297433036,106.0,22.702842123212825,384.0,FHJAT,False,False,False,7030,2500.0,3125.0,1642257271.883,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257273,39a413,43.732568773172666,1.639251708984375,106.0,22.702842123212825,384.0,FHJAT,False,False,False,7030,2600.0,3125.0,1642257272.861,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257274,39a413,43.73309326171875,1.63951785065407,105.0,22.912828396771655,384.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257273.959,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257275,39a413,43.73350524902344,1.6397733466569768,105.0,22.409837371493268,384.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257274.914,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257276,39a413,43.73401189254502,1.6400364467075892,104.0,22.619864948040426,384.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257275.971,[-1408234022  1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257277,39a413,43.73423767089844,1.6401565906613373,104.0,22.619864948040426,384.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257276.554,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257278,39a413,43.73469543457031,1.6404120866642442,104.0,22.109448343751673,320.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257277.585,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257279,39a413,43.735175698490465,1.6406903948102678,103.0,22.319440392975086,256.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257278.609,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257280,39a413,43.735748291015625,1.6410508266715118,103.0,22.319440392975086,192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257280.0,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257281,39a413,43.73616027832031,1.6413063226744187,103.0,22.319440392975086,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257280.982,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257282,39a413,43.73643493652344,1.6414340706758723,103.0,22.319440392975086,64.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257281.522,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257283,39a413,43.73707580566406,1.641753440679506,103.0,22.83365417791754,64.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257282.96,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257284,39a413,43.73745675814354,1.641998291015625,103.0,22.83365417791754,0.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257283.794,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257285,39a413,43.73785400390625,1.64226443268532,103.0,23.344010961577506,0.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257284.74,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257286,39a413,43.738341250662074,1.6425214494977678,103.0,23.344010961577506,0.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257285.835,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257287,39a413,43.73876022080243,1.6427830287388392,103.0,24.07549825507883,64.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257286.855,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257288,39a413,43.73922574318061,1.6430446079799106,103.0,24.581574482568683,-64.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257287.898,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257289,39a413,43.73968505859375,1.6433502906976745,103.0,24.581574482568683,-192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257288.923,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257290,39a413,43.740142822265625,1.6436696607013084,105.0,24.85158585971217,-192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257289.938,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257291,39a413,43.74052920583951,1.6438947405133928,105.0,24.85158585971217,-192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257290.804,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257292,39a413,43.74101257324219,1.644244526707849,105.0,24.85158585971217,-192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257291.991,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257293,39a413,43.741424560546875,1.644500022710756,105.0,25.346175941946694,-128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257292.987,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257294,39a413,43.74188232421875,1.6447555187136629,105.0,25.346175941946694,-128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257293.969,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257295,39a413,43.74229819087659,1.6450718470982142,106.0,25.114834886144564,-192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257294.893,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257296,39a413,43.74275207519531,1.6453942587209303,106.0,25.114834886144564,-128.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257295.915,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257297,39a413,43.743182683395126,1.645595005580357,106.0,25.602187551441776,-128.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257296.846,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257298,39a413,43.74366760253906,1.645969124727471,106.0,25.602187551441776,-64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257297.862,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257299,39a413,43.74406717591366,1.6461835588727678,107.0,25.371561753095953,-64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257298.828,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257300,39a413,43.74449157714844,1.646480116733285,107.0,25.371561753095953,0.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257299.913,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257301,39a413,43.74504477290784,1.6468375069754464,107.0,25.371561753095953,0.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257300.944,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257302,39a413,43.745452880859375,1.6471188567405524,107.0,25.371561753095953,0.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257301.978,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257303,39a413,43.74591064453125,1.6473743527434594,107.0,25.371561753095953,-64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257302.962,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257304,39a413,43.746301683328916,1.6476876395089286,107.0,24.887411710924518,-64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257303.838,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257305,39a413,43.746767205707094,1.64794921875,107.0,24.887411710924518,0.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257304.814,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257306,39a413,43.74723815917969,1.648268588753634,107.0,24.887411710924518,0.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257305.922,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257307,39a413,43.74769592285156,1.6485879587572676,107.0,24.887411710924518,64.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257306.97,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257308,39a413,43.74811722060381,1.648799351283482,107.0,24.887411710924518,128.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257307.879,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257309,39a413,43.74853619074417,1.6491263253348214,106.0,25.114834886144564,128.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257308.826,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257310,39a413,43.748931884765625,1.6493544467659884,106.0,25.114834886144564,128.0,FHJAT,False,False,False,7030,2600.0,3150.0,1642257309.788,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257311,39a413,43.7493896484375,1.6496738167696223,106.0,25.114834886144564,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257310.718,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257312,39a413,43.749847412109375,1.6499293127725292,105.0,25.346175941946694,192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257311.749,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257313,39a413,43.75025939941406,1.6502486827761629,106.0,25.83675422400157,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257312.72,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257314,39a413,43.75077069815943,1.6505650111607142,106.0,25.83675422400157,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257313.855,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257315,39a413,43.75118966829979,1.6508265904017856,106.0,25.83675422400157,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257314.787,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257316,39a413,43.751655190677965,1.651153564453125,105.0,26.56505117707799,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257315.882,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257317,39a413,43.75209045410156,1.651462288789971,105.0,26.56505117707799,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257316.963,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257318,39a413,43.75258623543432,1.6518075125558036,105.0,26.56505117707799,64.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257318.0,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257319,39a413,43.75277244438559,1.6519383021763392,105.0,26.56505117707799,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257318.436,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257320,39a413,43.75341796875,1.6523565248001455,104.0,26.810954300348687,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257319.966,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257321,39a413,43.75382995605469,1.6526758948037792,104.0,26.810954300348687,128.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257320.888,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257322,39a413,43.75430866823358,1.652984619140625,104.0,26.810954300348687,192.0,FHJAT,False,False,False,7030,2600.0,3175.0,1642257321.955,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257323,39a413,43.75469970703125,1.65325076081032,103.0,27.061106137473242,192.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257322.951,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257324,39a413,43.75511169433594,1.6535701308139537,103.0,27.061106137473242,192.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257323.876,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257325,39a413,43.75551902641684,1.653834751674107,103.0,26.56505117707799,192.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257324.822,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257326,39a413,43.7559379965572,1.6541617257254464,103.0,26.56505117707799,192.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257325.85,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257327,39a413,43.75635696669756,1.6544233049665178,103.0,25.820991974189283,192.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257326.771,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257328,39a413,43.75657653808594,1.6545921148255816,103.0,25.319686910309645,128.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257327.287,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257329,39a413,43.757171630859375,1.654975358829942,102.0,24.81419699053515,128.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257328.735,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257330,39a413,43.7574462890625,1.6551031068313955,103.0,24.07549825507883,64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257329.358,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257331,39a413,43.75813293457031,1.6555502248364826,103.0,23.56539587058197,64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257330.996,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257332,39a413,43.758544921875,1.6557965959821428,103.0,23.56539587058197,64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257331.912,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257333,39a413,43.7589111328125,1.65599734284157,102.0,23.051300916473025,64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257332.767,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257334,39a413,43.75946044921875,1.6563167128452037,102.0,23.051300916473025,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257333.988,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257335,39a413,43.75987243652344,1.6565722088481105,103.0,22.83365417791754,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257334.917,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257336,39a413,43.760267354674255,1.6567775181361606,103.0,22.319440392975086,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257335.87,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257337,39a413,43.76073287705243,1.657039097377232,103.0,22.319440392975086,0.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257336.868,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257338,39a413,43.76115184719279,1.6573006766183036,103.0,22.319440392975086,0.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257337.808,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257339,39a413,43.76161736957097,1.657562255859375,103.0,22.83365417791754,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257338.853,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257340,39a413,43.76197814941406,1.6577858148619187,103.0,22.83365417791754,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257339.729,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257341,39a413,43.762455309851696,1.6580854143415178,103.0,23.344010961577506,64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257340.825,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257342,39a413,43.762847900390625,1.6582968068677326,103.0,23.344010961577506,0.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257341.855,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257343,39a413,43.7633056640625,1.6585523028706397,103.0,23.344010961577506,-64.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257342.765,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257344,39a413,43.76371222027277,1.6588047572544642,104.0,23.850473908076925,-128.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257343.699,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257345,39a413,43.76408386230469,1.6590632948764537,104.0,23.850473908076925,-128.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257344.539,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257346,39a413,43.76459671279131,1.659327915736607,104.0,24.353009175029637,-64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257345.618,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257347,39a413,43.765201891882946,1.6597202845982142,104.0,24.353009175029637,0.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257346.943,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257348,39a413,43.765594482421875,1.6599575308866281,105.0,24.85158585971217,64.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257347.831,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257349,39a413,43.765960693359375,1.660213026889535,105.0,24.85158585971217,128.0,FHJAT,False,False,False,7030,2600.0,3200.0,1642257348.691,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257350,39a413,43.76637268066406,1.660468522892442,105.0,24.85158585971217,128.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257349.804,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257351,39a413,43.76683044433594,1.6607878928960758,104.0,25.581529257938893,128.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257350.73,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257352,39a413,43.76720363810911,1.6610281808035714,104.0,25.581529257938893,128.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257351.915,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257353,39a413,43.76766916048729,1.6612897600446428,104.0,25.581529257938893,320.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257352.608,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257354,39a413,43.768088130627646,1.661616734095982,103.0,25.820991974189283,384.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257353.635,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257355,39a413,43.76866149902344,1.662001498909884,103.0,25.319686910309645,448.0,FHJAT,False,False,False,7030,2600.0,3225.0,1642257354.972,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257356,39a413,43.769019175384,1.6622052873883928,102.0,25.559965171823812,512.0,FHJAT,False,False,False,7030,2700.0,3250.0,1642257355.778,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257357,39a413,43.76948547363281,1.6625124909156979,101.0,25.292021157021278,640.0,FHJAT,False,False,False,7030,2700.0,3250.0,1642257356.947,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257358,39a413,43.76976013183594,1.6627041129178781,101.0,25.292021157021278,640.0,FHJAT,False,False,False,7030,2700.0,3250.0,1642257357.457,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257359,39a413,43.77036919028072,1.6631208147321428,99.0,25.016893478100023,704.0,FHJAT,False,False,False,7030,2700.0,3275.0,1642257358.999,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257360,39a413,43.77058410644531,1.663215104923692,98.0,25.263098504499116,704.0,FHJAT,False,False,False,7030,2700.0,3275.0,1642257359.548,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257361,39a413,43.771207130561436,1.6636439732142856,97.0,24.981239606216047,704.0,FHJAT,False,False,False,7030,2700.0,3300.0,1642257360.987,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257362,39a413,43.77157954846398,1.663905552455357,97.0,24.443954780416536,768.0,FHJAT,False,False,False,7030,2700.0,3325.0,1642257361.997,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257363,39a413,43.77195739746094,1.6641093409338663,96.0,24.691558163478064,832.0,FHJAT,False,False,False,7030,2700.0,3325.0,1642257362.923,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257364,39a413,43.772186279296875,1.66423708893532,95.0,24.145541960421657,768.0,FHJAT,False,False,False,7030,2700.0,3325.0,1642257363.543,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257365,39a413,43.77265024993379,1.6645595005580356,94.0,24.39373938616317,704.0,FHJAT,False,False,False,7030,2800.0,3350.0,1642257364.675,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257366,39a413,43.77301025390625,1.664748080941134,94.0,23.838740183171726,704.0,FHJAT,False,False,False,7030,2800.0,3350.0,1642257365.497,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257367,39a413,43.773441637976696,1.6650172642299106,94.0,23.278949198002692,704.0,FHJAT,False,False,False,7030,2800.0,3375.0,1642257366.64,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257368,39a413,43.773860608117054,1.665278843470982,92.0,22.95408653762848,768.0,FHJAT,False,False,False,7030,2800.0,3375.0,1642257367.66,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257369,39a413,43.77432613049523,1.6655404227120536,92.0,22.380135051959574,704.0,FHJAT,False,False,False,7030,2800.0,3400.0,1642257368.948,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257370,39a413,43.77469854839777,1.665736607142857,92.0,22.380135051959574,704.0,FHJAT,False,False,False,7030,2800.0,3400.0,1642257369.835,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257371,39a413,43.77516174316406,1.665961686954942,91.0,22.03622694014545,768.0,FHJAT,False,False,False,7030,2800.0,3425.0,1642257370.973,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257372,39a413,43.775390625,1.6660894349563955,90.0,21.447736327105353,1024.0,FHJAT,False,False,False,7030,2800.0,3425.0,1642257371.548,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257373,39a413,43.775955458818856,1.6663905552455356,87.0,21.55707928503772,1408.0,FHJAT,False,False,False,7030,2900.0,3375.0,1642257372.993,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257374,39a413,43.77626037597656,1.6666004269622094,85.0,21.425293798087388,1472.0,FHJAT,False,False,False,7030,2900.0,3475.0,1642257373.963,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257375,39a413,43.776607190148304,1.6667829241071428,83.0,21.28640511365909,1536.0,FHJAT,False,False,False,7030,2900.0,3500.0,1642257374.896,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257376,39a413,43.776933055813025,1.6669791085379464,80.0,21.139824808657664,1536.0,FHJAT,False,False,False,7030,2900.0,3525.0,1642257375.862,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257377,39a413,43.77730547371557,1.667109898158482,78.0,20.29756977222869,1472.0,FHJAT,False,False,False,7030,2900.0,3550.0,1642257376.846,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257378,39a413,43.77763133938029,1.6673060825892856,76.0,19.1481374579396,1408.0,FHJAT,False,False,False,7030,3000.0,3575.0,1642257377.881,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257379,39a413,43.77799987792969,1.667494662972384,75.0,18.676701732190114,1280.0,FHJAT,False,False,False,7030,3000.0,3600.0,1642257378.947,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257380,39a413,43.7783203125,1.6676224109738373,73.0,17.447188423282203,1152.0,FHJAT,False,False,False,7030,3000.0,3625.0,1642257379.934,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257381,39a413,43.77864074707031,1.6677501589752908,73.0,16.69924423399362,960.0,FHJAT,False,False,False,7030,3000.0,3650.0,1642257380.85,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
1642257382,39a413,43.77898135427701,1.6678946358816964,73.0,15.18583726220132,768.0,FHJAT,False,False,False,7030,3100.0,3650.0,1642257381.98,[ 1408236256 -1408235651  1433801924],2022-01-15 14:00:00+00:00
